test,set,lab_id,file_id,bottle_id,time_d,smp
1,1.3,E04,62,573,20,412.1
1,1.3,E04,62,573,21,422.7
1,1.3,E04,62,573,22,431.1
1,1.3,E04,62,573,23,444.6
1,1.3,E04,62,573,24,453
1,1.3,E04,62,573,25,455.1
1,1.3,E04,62,573,26,458.7
1,1.3,E04,62,573,27,458.6
1,1.3,E04,62,576,0,0
1,1.3,E04,62,576,1,-2.999
1,1.3,E04,62,576,2,-3.121
1,1.3,E04,62,576,3,27.3
1,1.3,E04,62,576,4,63.78
1,1.3,E04,62,576,5,84.27
1,1.3,E04,62,576,6,94.07
1,1.3,E04,62,576,7,103.6
1,1.3,E04,62,576,8,111.4
1,1.3,E04,62,576,9,119.4
1,1.3,E04,62,576,10,122.3
1,1.3,E04,62,576,11,127.8
1,1.3,E04,62,576,12,136.9
1,1.3,E04,62,576,13,146.4
1,1.3,E04,62,576,14,149.9
1,1.3,E04,62,576,15,185.2
1,1.3,E04,62,576,16,225.3
1,1.3,E04,62,576,17,267.7
1,1.3,E04,62,576,18,285.3
1,1.3,E04,62,576,19,298.5
1,1.3,E04,62,576,20,308.1
1,1.3,E04,62,576,21,312.4
1,1.3,E04,62,576,22,314.9
1,1.3,E04,62,576,23,321.5
1,1.3,E04,62,576,24,329.4
1,1.3,E04,62,576,25,335
1,1.3,E04,62,576,26,338.8
1,1.3,E04,62,576,27,340.5
1,1.3,E04,62,577,0,0
1,1.3,E04,62,577,1,-2.628
1,1.3,E04,62,577,2,-2.362
1,1.3,E04,62,577,3,31.47
1,1.3,E04,62,577,4,69.51
1,1.3,E04,62,577,5,89.31
1,1.3,E04,62,577,6,98.29
1,1.3,E04,62,577,7,107.3
1,1.3,E04,62,577,8,114.6
1,1.3,E04,62,577,9,121.8
1,1.3,E04,62,577,10,123.7
1,1.3,E04,62,577,11,128
1,1.3,E04,62,577,12,140.6
1,1.3,E04,62,577,13,149.8
1,1.3,E04,62,577,14,165.3
1,1.3,E04,62,577,15,185.9
1,1.3,E04,62,577,16,218.3
1,1.3,E04,62,577,17,266.6
1,1.3,E04,62,577,18,287.6
1,1.3,E04,62,577,19,303.2
1,1.3,E04,62,577,20,312.3
1,1.3,E04,62,577,21,315.3
1,1.3,E04,62,577,22,319.4
1,1.3,E04,62,577,23,323.9
1,1.3,E04,62,577,24,329.2
1,1.3,E04,62,577,25,333.5
1,1.3,E04,62,577,26,339.6
1,1.3,E04,62,577,27,347.2
1,1.3,E04,62,578,0,0
1,1.3,E04,62,578,1,92.27
1,1.3,E04,62,578,2,126.7
1,1.3,E04,62,578,3,159.5
1,1.3,E04,62,578,4,187.9
1,1.3,E04,62,578,5,215.8
1,1.3,E04,62,578,6,240.1
1,1.3,E04,62,578,7,270.2
1,1.3,E04,62,578,8,303.3
1,1.3,E04,62,578,9,343.9
1,1.3,E04,62,578,10,362.6
1,1.3,E04,62,578,11,379
1,1.3,E04,62,578,12,390.2
1,1.3,E04,62,578,13,400.3
1,1.3,E04,62,578,14,409.3
1,1.3,E04,62,578,15,419.5
1,1.3,E04,62,578,16,426.7
1,1.3,E04,62,578,17,441.9
1,1.3,E04,62,578,18,450.5
1,1.3,E04,62,578,19,461.5
1,1.3,E04,62,578,20,466.4
1,1.3,E04,62,578,21,466.7
1,1.3,E04,62,578,22,464.5
1,1.3,E04,62,578,23,462
1,1.3,E04,62,578,24,456.6
1,1.3,E04,62,578,25,451.8
1,1.3,E04,62,578,26,450
1,1.3,E04,62,578,27,449.2
1,1.3,E04,62,579,0,0
1,1.3,E04,62,579,1,87.2
1,1.3,E04,62,579,2,120.1
1,1.3,E04,62,579,3,154.3
1,1.3,E04,62,579,4,185.4
1,1.3,E04,62,579,5,214.1
1,1.3,E04,62,579,6,239.4
1,1.3,E04,62,579,7,268.2
1,1.3,E04,62,579,8,301.9
1,1.3,E04,62,579,9,339.5
1,1.3,E04,62,579,10,356.1
1,1.3,E04,62,579,11,372.4
1,1.3,E04,62,579,12,383.9
1,1.3,E04,62,579,13,393.5
1,1.3,E04,62,579,14,399.6
1,1.3,E04,62,579,15,409.2
1,1.3,E04,62,579,16,418.3
1,1.3,E04,62,579,17,431.2
1,1.3,E04,62,579,18,439.4
1,1.3,E04,62,579,19,449
1,1.3,E04,62,579,20,454.2
1,1.3,E04,62,579,21,452.7
1,1.3,E04,62,579,22,450.3
1,1.3,E04,62,579,23,447.7
1,1.3,E04,62,579,24,446.7
1,1.3,E04,62,579,25,441
1,1.3,E04,62,579,26,439.1
1,1.3,E04,62,579,27,438.9
1,1.3,E04,62,580,0,0
1,1.3,E04,62,580,1,4.587
1,1.3,E04,62,580,2,10.3
1,1.3,E04,62,580,3,25.99
1,1.3,E04,62,580,4,40.07
1,1.3,E04,62,580,5,52.64
1,1.3,E04,62,580,6,62.61
1,1.3,E04,62,580,7,73.53
1,1.3,E04,62,580,8,88.33
1,1.3,E04,62,580,9,106.8
1,1.3,E04,62,580,10,117.7
1,1.3,E04,62,580,11,129.8
1,1.3,E04,62,580,12,142
1,1.3,E04,62,580,13,150.3
1,1.3,E04,62,580,14,159.6
1,1.3,E04,62,580,15,167
1,1.3,E04,62,580,16,178.6
1,1.3,E04,62,580,17,189.6
1,1.3,E04,62,580,18,198.1
1,1.3,E04,62,580,19,205.8
1,1.3,E04,62,580,20,215.1
1,1.3,E04,62,580,21,216.3
1,1.3,E04,62,580,22,214.6
1,1.3,E04,62,580,23,213.5
1,1.3,E04,62,580,24,211.6
1,1.3,E04,62,580,25,206.6
1,1.3,E04,62,580,26,203.9
1,1.3,E04,62,580,27,203.7
1,1.3,E04,62,581,0,0
1,1.3,E04,62,581,1,3.943
1,1.3,E04,62,581,2,7.85
1,1.3,E04,62,581,3,13.33
1,1.3,E04,62,581,4,17.2
1,1.3,E04,62,581,5,24.1
1,1.3,E04,62,581,6,28.14
1,1.3,E04,62,581,7,33.06
1,1.3,E04,62,581,8,40.83
1,1.3,E04,62,581,9,51.57
1,1.3,E04,62,581,10,60.75
1,1.3,E04,62,581,11,74.55
1,1.3,E04,62,581,12,96.47
1,1.3,E04,62,581,13,125.4
1,1.3,E04,62,581,14,171.9
1,1.3,E04,62,581,15,214.8
1,1.3,E04,62,581,16,251.1
1,1.3,E04,62,581,17,297
1,1.3,E04,62,581,18,341.4
1,1.3,E04,62,581,19,384.3
1,1.3,E04,62,581,20,423.5
1,1.3,E04,62,581,21,433.5
1,1.3,E04,62,581,22,432.8
1,1.3,E04,62,581,23,438
1,1.3,E04,62,581,24,436.5
1,1.3,E04,62,581,25,440.2
1,1.3,E04,62,581,26,442.2
1,1.3,E04,62,581,27,444.4
1,1.3,E04,62,582,0,0
1,1.3,E04,62,582,1,7.149
1,1.3,E04,62,582,2,11.09
1,1.3,E04,62,582,3,16.23
1,1.3,E04,62,582,4,20.54
1,1.3,E04,62,582,5,28.3
1,1.3,E04,62,582,6,31.19
1,1.3,E04,62,582,7,34.96
1,1.3,E04,62,582,8,41.62
1,1.3,E04,62,582,9,52.87
1,1.3,E04,62,582,10,60.56
1,1.3,E04,62,582,11,79.66
1,1.3,E04,62,582,12,110
1,1.3,E04,62,582,13,146.7
1,1.3,E04,62,582,14,195.4
1,1.3,E04,62,582,15,232.9
1,1.3,E04,62,582,16,271.3
1,1.3,E04,62,582,17,322.7
1,1.3,E04,62,582,18,370.1
1,1.3,E04,62,582,19,404.2
1,1.3,E04,62,582,20,425.3
1,1.3,E04,62,582,21,429.4
1,1.3,E04,62,582,22,431
1,1.3,E04,62,582,23,434.8
1,1.3,E04,62,582,24,440.2
1,1.3,E04,62,582,25,446.2
1,1.3,E04,62,582,26,452.1
1,1.3,E04,62,582,27,462.1
1,1.3,E06,31,959,0,0
1,1.3,E06,31,959,1,7.901
1,1.3,E06,31,959,2,23.08
1,1.3,E06,31,959,3,41.45
1,1.3,E06,31,959,4,59.98
1,1.3,E06,31,959,5,81.31
1,1.3,E06,31,959,6,103.6
1,1.3,E06,31,959,7,116.4
1,1.3,E06,31,959,8,127.4
1,1.3,E06,31,959,9,138.2
1,1.3,E06,31,959,10,149.5
1,1.3,E06,31,959,11,160.4
1,1.3,E06,31,959,12,170.9
1,1.3,E06,31,959,13,181.8
1,1.3,E06,31,959,14,190.8
1,1.3,E06,31,959,15,199.3
1,1.3,E06,31,959,16,207.4
1,1.3,E06,31,959,17,214.8
1,1.3,E06,31,959,18,221.6
1,1.3,E06,31,959,19,227.7
1,1.3,E06,31,959,20,233.2
1,1.3,E06,31,959,21,238.3
1,1.3,E06,31,959,22,242.9
1,1.3,E06,31,959,23,246.9
1,1.3,E06,31,959,24,250.1
1,1.3,E06,31,959,25,253.4
1,1.3,E06,31,959,26,256.4
1,1.3,E06,31,959,27,259.2
1,1.3,E06,31,959,28,261.6
1,1.3,E06,31,959,29,263.9
1,1.3,E06,31,959,30,265
1,1.3,E06,31,960,0,0
1,1.3,E06,31,960,1,8.183
1,1.3,E06,31,960,2,23.53
1,1.3,E06,31,960,3,42.48
1,1.3,E06,31,960,4,61.15
1,1.3,E06,31,960,5,82.38
1,1.3,E06,31,960,6,105.6
1,1.3,E06,31,960,7,119.4
1,1.3,E06,31,960,8,130.4
1,1.3,E06,31,960,9,141.3
1,1.3,E06,31,960,10,152.8
1,1.3,E06,31,960,11,164.2
1,1.3,E06,31,960,12,174.7
1,1.3,E06,31,960,13,185.7
1,1.3,E06,31,960,14,194.7
1,1.3,E06,31,960,15,203.3
1,1.3,E06,31,960,16,211.2
1,1.3,E06,31,960,17,218.4
1,1.3,E06,31,960,18,224.9
1,1.3,E06,31,960,19,230.8
1,1.3,E06,31,960,20,236.1
1,1.3,E06,31,960,21,240.9
1,1.3,E06,31,960,22,245.2
1,1.3,E06,31,960,23,249.2
1,1.3,E06,31,960,24,252.2
1,1.3,E06,31,960,25,255.1
1,1.3,E06,31,960,26,257.8
1,1.3,E06,31,960,27,260.3
1,1.3,E06,31,960,28,262.4
1,1.3,E06,31,960,29,264.4
1,1.3,E06,31,960,30,264.8
1,1.3,E06,31,961,0,0
1,1.3,E06,31,961,1,9.157
1,1.3,E06,31,961,2,24.83
1,1.3,E06,31,961,3,43.85
1,1.3,E06,31,961,4,62.28
1,1.3,E06,31,961,5,83.19
1,1.3,E06,31,961,6,106.2
1,1.3,E06,31,961,7,119.9
1,1.3,E06,31,961,8,130.2
1,1.3,E06,31,961,9,140.2
1,1.3,E06,31,961,10,150.7
1,1.3,E06,31,961,11,160.6
1,1.3,E06,31,961,12,169.7
1,1.3,E06,31,961,13,179.2
1,1.3,E06,31,961,14,187.9
1,1.3,E06,31,961,15,195.8
1,1.3,E06,31,961,16,203.2
1,1.3,E06,31,961,17,210.1
1,1.3,E06,31,961,18,216.4
1,1.3,E06,31,961,19,222.2
1,1.3,E06,31,961,20,227.3
1,1.3,E06,31,961,21,232
1,1.3,E06,31,961,22,236.2
1,1.3,E06,31,961,23,240.2
1,1.3,E06,31,961,24,243.1
1,1.3,E06,31,961,25,245.9
1,1.3,E06,31,961,26,248.6
1,1.3,E06,31,961,27,251
1,1.3,E06,31,961,28,253.1
1,1.3,E06,31,961,29,255
1,1.3,E06,31,961,30,255.5
1,1.3,E06,31,962,0,0
1,1.3,E06,31,962,1,20.57
1,1.3,E06,31,962,2,39.76
1,1.3,E06,31,962,3,64.69
1,1.3,E06,31,962,4,95.34
1,1.3,E06,31,962,5,134
1,1.3,E06,31,962,6,178.9
1,1.3,E06,31,962,7,231.9
1,1.3,E06,31,962,8,286.9
1,1.3,E06,31,962,9,335.8
1,1.3,E06,31,962,10,368.7
1,1.3,E06,31,962,11,384.7
1,1.3,E06,31,962,12,399.2
1,1.3,E06,31,962,13,413.1
1,1.3,E06,31,962,14,425.2
1,1.3,E06,31,962,15,436.8
1,1.3,E06,31,962,16,444.7
1,1.3,E06,31,962,17,451.7
1,1.3,E06,31,962,18,458.4
1,1.3,E06,31,962,19,464.9
1,1.3,E06,31,962,20,470.9
1,1.3,E06,31,962,21,475.5
1,1.3,E06,31,962,22,479.6
1,1.3,E06,31,962,23,483.2
1,1.3,E06,31,962,24,485.7
1,1.3,E06,31,962,25,488
1,1.3,E06,31,962,26,490
1,1.3,E06,31,962,27,491.8
1,1.3,E06,31,962,28,493.4
1,1.3,E06,31,962,29,494.8
1,1.3,E06,31,962,30,495.2
1,1.3,E06,31,963,0,0
1,1.3,E06,31,963,1,20.4
1,1.3,E06,31,963,2,38.24
1,1.3,E06,31,963,3,62.7
1,1.3,E06,31,963,4,92.63
1,1.3,E06,31,963,5,130.8
1,1.3,E06,31,963,6,175.5
1,1.3,E06,31,963,7,228
1,1.3,E06,31,963,8,282.9
1,1.3,E06,31,963,9,331.2
1,1.3,E06,31,963,10,364
1,1.3,E06,31,963,11,377.6
1,1.3,E06,31,963,12,389.8
1,1.3,E06,31,963,13,402.1
1,1.3,E06,31,963,14,413.3
1,1.3,E06,31,963,15,424.5
1,1.3,E06,31,963,16,432.1
1,1.3,E06,31,963,17,438.7
1,1.3,E06,31,963,18,445
1,1.3,E06,31,963,19,451
1,1.3,E06,31,963,20,457.1
1,1.3,E06,31,963,21,462.3
1,1.3,E06,31,963,22,466.5
1,1.3,E06,31,963,23,470.5
1,1.3,E06,31,963,24,473.4
1,1.3,E06,31,963,25,476.1
1,1.3,E06,31,963,26,478.4
1,1.3,E06,31,963,27,480.4
1,1.3,E06,31,963,28,482.1
1,1.3,E06,31,963,29,483.8
1,1.3,E06,31,963,30,484.5
1,1.3,E06,31,964,0,0
1,1.3,E06,31,964,1,19.55
1,1.3,E06,31,964,2,36.4
1,1.3,E06,31,964,3,59.4
1,1.3,E06,31,964,4,87.08
1,1.3,E06,31,964,5,122.7
1,1.3,E06,31,964,6,167.4
1,1.3,E06,31,964,7,220.8
1,1.3,E06,31,964,8,276.5
1,1.3,E06,31,964,9,326
1,1.3,E06,31,964,10,365.4
1,1.3,E06,31,964,11,382.7
1,1.3,E06,31,964,12,397
1,1.3,E06,31,964,13,411.1
1,1.3,E06,31,964,14,424.2
1,1.3,E06,31,964,15,436.7
1,1.3,E06,31,964,16,444.6
1,1.3,E06,31,964,17,451.2
1,1.3,E06,31,964,18,456.9
1,1.3,E06,31,964,19,462.5
1,1.3,E06,31,964,20,468.1
1,1.3,E06,31,964,21,473.1
1,1.3,E06,31,964,22,476.8
1,1.3,E06,31,964,23,480.1
1,1.3,E06,31,964,24,482.3
1,1.3,E06,31,964,25,484.1
1,1.3,E06,31,964,26,485.8
1,1.3,E06,31,964,27,487.2
1,1.3,E06,31,964,28,488.4
1,1.3,E06,31,964,29,489.5
1,1.3,E06,31,964,30,490
1,1.3,E06,31,967,0,0
1,1.3,E06,31,967,1,-0.3388
1,1.3,E06,31,967,2,14.31
1,1.3,E06,31,967,3,42.77
1,1.3,E06,31,967,4,63.44
1,1.3,E06,31,967,5,82.79
1,1.3,E06,31,967,6,99.45
1,1.3,E06,31,967,7,117.6
1,1.3,E06,31,967,8,140.2
1,1.3,E06,31,967,9,166.9
1,1.3,E06,31,967,10,199.7
1,1.3,E06,31,967,11,237.6
1,1.3,E06,31,967,12,276.3
1,1.3,E06,31,967,13,305.9
1,1.3,E06,31,967,14,328.2
1,1.3,E06,31,967,15,337.4
1,1.3,E06,31,967,16,343.3
1,1.3,E06,31,967,17,351.8
1,1.3,E06,31,967,18,356.8
1,1.3,E06,31,967,19,360.3
1,1.3,E06,31,967,20,360.3
1,1.3,E06,31,967,21,360.3
1,1.3,E06,31,967,22,360.3
1,1.3,E06,31,967,23,360.3
1,1.3,E06,31,967,24,360.3
1,1.3,E06,31,967,25,360.3
1,1.3,E06,31,967,26,360.3
1,1.3,E06,31,967,27,360.3
1,1.3,E06,31,967,28,360.3
1,1.3,E06,31,967,29,360.3
1,1.3,E06,31,967,30,360.3
1,1.3,E06,31,968,0,0
1,1.3,E06,31,968,1,-0.5691
1,1.3,E06,31,968,2,11.08
1,1.3,E06,31,968,3,43.67
1,1.3,E06,31,968,4,64.79
1,1.3,E06,31,968,5,83.43
1,1.3,E06,31,968,6,100.2
1,1.3,E06,31,968,7,119.2
1,1.3,E06,31,968,8,142.4
1,1.3,E06,31,968,9,170.1
1,1.3,E06,31,968,10,204.3
1,1.3,E06,31,968,11,243.4
1,1.3,E06,31,968,12,282.5
1,1.3,E06,31,968,13,311.8
1,1.3,E06,31,968,14,333.3
1,1.3,E06,31,968,15,342.1
1,1.3,E06,31,968,16,351
1,1.3,E06,31,968,17,354.4
1,1.3,E06,31,968,18,360.7
1,1.3,E06,31,968,19,361.5
1,1.3,E06,31,968,20,361.5
1,1.3,E06,31,968,21,361.5
1,1.3,E06,31,968,22,361.5
1,1.3,E06,31,968,23,361.5
1,1.3,E06,31,968,24,361.5
1,1.3,E06,31,968,25,361.5
1,1.3,E06,31,968,26,361.5
1,1.3,E06,31,968,27,361.5
1,1.3,E06,31,968,28,361.5
1,1.3,E06,31,968,29,361.5
1,1.3,E06,31,968,30,361.5
1,1.3,E06,31,969,0,0
1,1.3,E06,31,969,1,-0.4041
1,1.3,E06,31,969,2,13.68
1,1.3,E06,31,969,3,42.38
1,1.3,E06,31,969,4,63.43
1,1.3,E06,31,969,5,83
1,1.3,E06,31,969,6,100.7
1,1.3,E06,31,969,7,118.5
1,1.3,E06,31,969,8,141
1,1.3,E06,31,969,9,168.5
1,1.3,E06,31,969,10,201.9
1,1.3,E06,31,969,11,240.3
1,1.3,E06,31,969,12,281.2
1,1.3,E06,31,969,13,313.9
1,1.3,E06,31,969,14,336.3
1,1.3,E06,31,969,15,345.4
1,1.3,E06,31,969,16,354.9
1,1.3,E06,31,969,17,360
1,1.3,E06,31,969,18,366.5
1,1.3,E06,31,969,19,368.4
1,1.3,E06,31,969,20,368.4
1,1.3,E06,31,969,21,368.4
1,1.3,E06,31,969,22,368.4
1,1.3,E06,31,969,23,368.4
1,1.3,E06,31,969,24,368.4
1,1.3,E06,31,969,25,368.4
1,1.3,E06,31,969,26,368.4
1,1.3,E06,31,969,27,368.4
1,1.3,E06,31,969,28,368.4
1,1.3,E06,31,969,29,368.4
1,1.3,E06,31,969,30,368.4
1,1.3,E06,31,970,0,0
1,1.3,E06,31,970,1,35.85
1,1.3,E06,31,970,2,53.74
1,1.3,E06,31,970,3,72.59
1,1.3,E06,31,970,4,98.96
1,1.3,E06,31,970,5,134.2
1,1.3,E06,31,970,6,174.5
1,1.3,E06,31,970,7,213.6
1,1.3,E06,31,970,8,246.7
1,1.3,E06,31,970,9,270.9
1,1.3,E06,31,970,10,283.4
1,1.3,E06,31,970,11,291.3
1,1.3,E06,31,970,12,294.1
1,1.3,E06,31,970,13,296.9
1,1.3,E06,31,970,14,299.6
1,1.3,E06,31,970,15,302.6
1,1.3,E06,31,970,16,305
1,1.3,E06,31,970,17,307.3
1,1.3,E06,31,970,18,309.8
1,1.3,E06,31,970,19,311.5
1,1.3,E06,31,970,20,312.9
1,1.3,E06,31,970,21,314.5
1,1.3,E06,31,970,22,316.5
1,1.3,E06,31,970,23,318.9
1,1.3,E06,31,970,24,320.9
1,1.3,E06,31,970,25,323.2
1,1.3,E06,31,970,26,325.8
1,1.3,E06,31,970,27,328.2
1,1.3,E06,31,970,28,330.3
1,1.3,E06,31,970,29,332.5
1,1.3,E06,31,970,30,333.5
1,1.3,E06,31,971,0,0
1,1.3,E06,31,971,1,36.63
1,1.3,E06,31,971,2,54.96
1,1.3,E06,31,971,3,74.25
1,1.3,E06,31,971,4,101.4
1,1.3,E06,31,971,5,136.9
1,1.3,E06,31,971,6,176.9
1,1.3,E06,31,971,7,215.4
1,1.3,E06,31,971,8,248.2
1,1.3,E06,31,971,9,272.4
1,1.3,E06,31,971,10,282.8
1,1.3,E06,31,971,11,290.7
1,1.3,E06,31,971,12,293.2
1,1.3,E06,31,971,13,296
1,1.3,E06,31,971,14,298.9
1,1.3,E06,31,971,15,302
1,1.3,E06,31,971,16,304.4
1,1.3,E06,31,971,17,306.8
1,1.3,E06,31,971,18,309.5
1,1.3,E06,31,971,19,311.2
1,1.3,E06,31,971,20,312.6
1,1.3,E06,31,971,21,314.4
1,1.3,E06,31,971,22,316.5
1,1.3,E06,31,971,23,319
1,1.3,E06,31,971,24,321.1
1,1.3,E06,31,971,25,323.3
1,1.3,E06,31,971,26,325.8
1,1.3,E06,31,971,27,328.1
1,1.3,E06,31,971,28,330.1
1,1.3,E06,31,971,29,332.2
1,1.3,E06,31,971,30,332.7
1,1.3,E06,31,972,0,0
1,1.3,E06,31,972,1,35.91
1,1.3,E06,31,972,2,54.28
1,1.3,E06,31,972,3,74.2
1,1.3,E06,31,972,4,101.7
1,1.3,E06,31,972,5,137.9
1,1.3,E06,31,972,6,178.7
1,1.3,E06,31,972,7,217.4
1,1.3,E06,31,972,8,231.1
1,1.3,E06,31,972,9,255.3
1,1.3,E06,31,972,10,266.7
1,1.3,E06,31,972,11,274.6
1,1.3,E06,31,972,12,277.2
1,1.3,E06,31,972,13,280
1,1.3,E06,31,972,14,282.8
1,1.3,E06,31,972,15,285.9
1,1.3,E06,31,972,16,288.5
1,1.3,E06,31,972,17,291.1
1,1.3,E06,31,972,18,293.8
1,1.3,E06,31,972,19,295.8
1,1.3,E06,31,972,20,297.6
1,1.3,E06,31,972,21,299.6
1,1.3,E06,31,972,22,302
1,1.3,E06,31,972,23,304.8
1,1.3,E06,31,972,24,307.1
1,1.3,E06,31,972,25,309.5
1,1.3,E06,31,972,26,312.3
1,1.3,E06,31,972,27,314.7
1,1.3,E06,31,972,28,316.9
1,1.3,E06,31,972,29,319.1
1,1.3,E06,31,972,30,320.5
1,1.3,E07,34,145,0,0
1,1.3,E07,34,145,1,121.6
1,1.3,E07,34,145,2,200.3
1,1.3,E07,34,145,3,247.3
1,1.3,E07,34,145,5,273.1
1,1.3,E07,34,145,6,284.3
1,1.3,E07,34,145,7,289.3
1,1.3,E07,34,145,8,293.2
1,1.3,E07,34,145,9,296.4
1,1.3,E07,34,145,10,298.5
1,1.3,E07,34,145,11,300.6
1,1.3,E07,34,146,0,0
1,1.3,E07,34,146,1,117.9
1,1.3,E07,34,146,2,198
1,1.3,E07,34,146,3,242.8
1,1.3,E07,34,146,5,268.6
1,1.3,E07,34,146,6,279.9
1,1.3,E07,34,146,7,284.6
1,1.3,E07,34,146,8,288.4
1,1.3,E07,34,146,9,291.3
1,1.3,E07,34,146,10,293.7
1,1.3,E07,34,146,11,295.6
1,1.3,E07,34,147,0,0
1,1.3,E07,34,147,1,107.6
1,1.3,E07,34,147,2,188.6
1,1.3,E07,34,147,3,237.5
1,1.3,E07,34,147,5,263.4
1,1.3,E07,34,147,6,274.7
1,1.3,E07,34,147,7,280.1
1,1.3,E07,34,147,8,283.7
1,1.3,E07,34,147,9,286.5
1,1.3,E07,34,147,10,288.5
1,1.3,E07,34,147,11,290.4
1,1.3,E07,34,148,0,0
1,1.3,E07,34,148,1,3.96
1,1.3,E07,34,148,2,41.77
1,1.3,E07,34,148,3,165.2
1,1.3,E07,34,148,5,291.1
1,1.3,E07,34,148,6,313.3
1,1.3,E07,34,148,7,318.7
1,1.3,E07,34,148,8,319.5
1,1.3,E07,34,149,0,0
1,1.3,E07,34,149,1,3.24
1,1.3,E07,34,149,2,44.5
1,1.3,E07,34,149,3,163.2
1,1.3,E07,34,149,5,282.8
1,1.3,E07,34,149,6,306.7
1,1.3,E07,34,149,7,310.7
1,1.3,E07,34,149,8,313.2
1,1.3,E07,34,150,0,0
1,1.3,E07,34,150,1,4.218
1,1.3,E07,34,150,2,48.12
1,1.3,E07,34,150,3,167.2
1,1.3,E07,34,150,5,288
1,1.3,E07,34,150,6,311.7
1,1.3,E07,34,150,7,315
1,1.3,E07,34,150,8,317.3
1,1.3,E07,34,154,0,0
1,1.3,E07,34,154,1,42.64
1,1.3,E07,34,154,2,108
1,1.3,E07,34,154,3,182
1,1.3,E07,34,154,5,275.2
1,1.3,E07,34,154,6,316.4
1,1.3,E07,34,154,7,332.5
1,1.3,E07,34,154,8,349.2
1,1.3,E07,34,154,9,359.2
1,1.3,E07,34,154,10,367.7
1,1.3,E07,34,154,11,372.7
1,1.3,E07,34,154,13,380.6
1,1.3,E07,34,154,14,383.2
1,1.3,E07,34,155,0,0
1,1.3,E07,34,155,1,43.3
1,1.3,E07,34,155,2,107.1
1,1.3,E07,34,155,3,178.5
1,1.3,E07,34,155,5,271.2
1,1.3,E07,34,155,6,313.5
1,1.3,E07,34,155,7,330.5
1,1.3,E07,34,155,8,346.5
1,1.3,E07,34,155,9,356.8
1,1.3,E07,34,155,10,364.8
1,1.3,E07,34,155,11,369.6
1,1.3,E07,34,155,13,376.9
1,1.3,E07,34,155,14,379.4
1,1.3,E07,34,156,0,0
1,1.3,E07,34,156,1,43.71
1,1.3,E07,34,156,2,110.2
1,1.3,E07,34,156,3,185.7
1,1.3,E07,34,156,5,276.4
1,1.3,E07,34,156,6,318.5
1,1.3,E07,34,156,7,335.5
1,1.3,E07,34,156,8,352
1,1.3,E07,34,156,9,362.8
1,1.3,E07,34,156,10,370.9
1,1.3,E07,34,156,11,375.7
1,1.3,E07,34,156,13,382.9
1,1.3,E07,34,156,14,385.2
1,1.3,E07,34,157,0,0
1,1.3,E07,34,157,1,20.6
1,1.3,E07,34,157,2,46.23
1,1.3,E07,34,157,3,77.84
1,1.3,E07,34,157,5,123.1
1,1.3,E07,34,157,6,150.2
1,1.3,E07,34,157,7,163.9
1,1.3,E07,34,157,8,180.1
1,1.3,E07,34,157,9,191.8
1,1.3,E07,34,157,10,203.3
1,1.3,E07,34,157,11,213.2
1,1.3,E07,34,157,13,226.2
1,1.3,E07,34,157,14,231.4
1,1.3,E07,34,157,15,236
1,1.3,E07,34,157,17,244.9
1,1.3,E07,34,157,20,255.5
1,1.3,E07,34,157,22,259.5
1,1.3,E07,34,158,0,0
1,1.3,E07,34,158,1,21.88
1,1.3,E07,34,158,2,49.23
1,1.3,E07,34,158,3,83.07
1,1.3,E07,34,158,5,129.7
1,1.3,E07,34,158,6,156
1,1.3,E07,34,158,7,168.3
1,1.3,E07,34,158,8,184.1
1,1.3,E07,34,158,9,194.8
1,1.3,E07,34,158,10,205.2
1,1.3,E07,34,158,11,214.1
1,1.3,E07,34,158,13,225.6
1,1.3,E07,34,158,14,230.2
1,1.3,E07,34,158,15,234.3
1,1.3,E07,34,158,17,241.8
1,1.3,E07,34,158,20,252.2
1,1.3,E07,34,158,22,255.5
1,1.3,E07,34,159,0,0
1,1.3,E07,34,159,1,20.75
1,1.3,E07,34,159,2,46.08
1,1.3,E07,34,159,3,77.43
1,1.3,E07,34,159,5,122.4
1,1.3,E07,34,159,6,148.3
1,1.3,E07,34,159,7,160.8
1,1.3,E07,34,159,8,177.5
1,1.3,E07,34,159,9,188.8
1,1.3,E07,34,159,10,200.2
1,1.3,E07,34,159,11,210.3
1,1.3,E07,34,159,13,223.2
1,1.3,E07,34,159,14,228.2
1,1.3,E07,34,159,15,231.6
1,1.3,E07,34,159,17,241.4
1,1.3,E07,34,159,20,252.1
1,1.3,E07,34,159,22,255.8
1,1.3,E08,65,1085,0,0
1,1.3,E08,65,1085,1,37.09
1,1.3,E08,65,1085,2,101.3
1,1.3,E08,65,1085,3,188.1
1,1.3,E08,65,1085,4,283.7
1,1.3,E08,65,1085,5,369.5
1,1.3,E08,65,1085,6,413.2
1,1.3,E08,65,1085,7,428.1
1,1.3,E08,65,1085,8,437.6
1,1.3,E08,65,1085,9,444.4
1,1.3,E08,65,1085,10,449.8
1,1.3,E08,65,1085,11,453.5
1,1.3,E08,65,1085,12,456.9
1,1.3,E08,65,1085,13,459.9
1,1.3,E08,65,1085,14,463.3
1,1.3,E08,65,1085,15,466.6
1,1.3,E08,65,1085,16,469
1,1.3,E08,65,1085,17,472.5
1,1.3,E08,65,1085,18,475.7
